日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2020-09-30,102900005116530,西峡香菇(1),食用菌,1.22,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.289,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.197,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.28,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.248,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.174,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.381,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.248,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.413,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.63,13.82
2020-09-30,102900005116530,西峡香菇(1),食用菌,0.307,21.8,销售,否,13.63,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.307,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.743,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.284,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.862,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.211,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.294,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.193,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.651,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.353,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.257,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.206,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.514,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.184,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.495,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.184,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.174,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.321,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.138,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.17,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.206,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.257,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.206,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.358,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.28,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.532,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.564,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.541,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.578,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.381,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.252,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.252,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.161,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.138,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.197,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.977,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.257,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.188,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.257,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.165,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.61,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.436,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.454,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.509,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.385,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.349,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.17,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.528,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.087,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.142,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.312,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.252,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.239,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.376,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.156,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.184,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.266,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.115,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.376,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.321,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.358,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.128,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.078,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.216,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.128,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.239,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.193,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.266,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.124,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.298,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.142,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.45,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.358,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.266,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.096,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.307,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.165,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.307,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.138,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.101,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.275,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.344,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.234,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.206,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.303,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.44,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.551,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.147,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.344,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.128,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.147,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.303,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.216,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.211,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.294,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.225,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.33,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.124,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.147,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.197,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.161,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.275,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.197,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.174,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.06,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.234,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.234,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.564,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.083,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.184,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.179,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.262,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.541,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.174,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.073,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.197,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.298,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.165,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.252,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.271,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-01,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.234,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.206,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.275,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.073,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.303,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.243,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.344,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.303,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.083,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.151,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.106,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.239,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.193,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.083,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.179,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.11,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.312,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.518,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.211,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.151,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.124,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.225,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.399,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.216,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.436,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.17,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.266,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.225,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.5,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.349,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.11,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.252,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.156,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.216,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.303,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.335,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.656,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.229,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.138,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.344,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.184,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.193,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.284,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.083,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.385,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.427,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.28,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.335,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.271,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.188,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.179,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.161,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.358,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.22,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.188,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.083,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.124,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.326,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.115,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.151,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.142,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.174,21.8,销售,否,13.65,13.82
2020-10-02,102900005116530,西峡香菇(1),食用菌,0.257,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.335,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.298,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.362,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.39,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.17,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.216,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.275,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.11,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.202,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.248,21.8,销售,否,13.65,13.82
2020-10-03,102900005116530,西峡香菇(1),食用菌,0.459,21.8,销售,否,13.65,13.82
